wav,spec
5999.1612,8.919988298628304e-14
6000.0613,8.92678107033527e-14
6000.9614,8.939301598538277e-14
6001.8621,8.94606092347143e-14
6002.7622,8.940878426786676e-14
6003.6624,8.928664152976724e-14
6004.5625,8.919505324997733e-14
6005.4626,8.921986198663269e-14
6006.3633,8.931803200136906e-14
6007.2634,8.933452687960741e-14
6008.1636,8.921242442740301e-14
6009.0637,8.901954225101221e-14
6009.9639,8.896230006732794e-14
6010.8645,8.914068619661422e-14
6011.7646,8.93358959126644e-14
6012.6648,8.943435396561275e-14
6013.5649,8.937248078312314e-14
6014.4651,8.92236505439636e-14
6015.3657,8.921725240359211e-14
6016.2658,8.932030338533301e-14
6017.166,8.931722986150644e-14
6018.0661,8.925808068508212e-14
6018.9663,8.930439751885302e-14
6019.8669,8.935751071985903e-14
6020.767,8.928178506321866e-14
6021.6672,8.914758167723977e-14
6022.5673,8.913069378273367e-14
6023.4675,8.915817487179356e-14
6024.3681,8.914768467343656e-14
6025.2682,8.912373225223764e-14
6026.1684,8.92016446323353e-14
6027.0685,8.933927753380667e-14
6027.9687,8.931409775992136e-14
6028.8693,8.927515931793805e-14
6029.7695,8.938570223023553e-14
6030.6696,8.945189996069862e-14
6031.5697,8.946897137700103e-14
6032.4699,8.950108822793176e-14
6033.3705,8.951713968252502e-14
6034.2707,8.95517112114944e-14
6035.1708,8.958631185827833e-14
6036.0709,8.96041200077997e-14
6036.9711,8.959016796469396e-14
6037.8717,8.959621140207839e-14
6038.7719,8.961937696544202e-14
6039.672,8.957272230577187e-14
6040.5722,8.951393001094251e-14
6041.4723,8.94799952663983e-14
6042.3729,8.943604883639254e-14
6043.2731,8.943860017953058e-14
6044.1732,8.947145143456758e-14
6045.0734,8.946623848395503e-14
6045.9735,8.947208399511664e-14
6046.8741,8.948831805858565e-14
6047.7743,8.947759582060289e-14
6048.6744,8.949858552758427e-14
6049.5746,8.955658953544108e-14
6050.4747,8.95857070655446e-14
6051.3753,8.959696422017722e-14
6052.2755,8.959248895517126e-14
6053.1756,8.95463630904479e-14
6054.0758,8.948697451312255e-14
6054.9759,8.94605505366088e-14
6055.8765,8.942849489024993e-14
6056.7767,8.934055630455458e-14
6057.6768,8.92578930354238e-14
6058.577,8.929489290213615e-14
6059.4771,8.941582703365517e-14
6060.3778,8.949766593835505e-14
6061.2779,8.950364236607849e-14
6062.178,8.944045786967273e-14
6063.0782,8.938981992750833e-14
6063.9783,8.935699134668652e-14
6064.879,8.931278471003076e-14
6065.7791,8.912214779617342e-14
6066.6792,8.884946689308347e-14
6067.5794,8.885307914155707e-14
6068.4795,8.913095269396048e-14
6069.3802,8.93579470535648e-14
6070.2803,8.94445568878193e-14
6071.1805,8.947384435657411e-14
6072.0806,8.948536017612458e-14
6072.9807,8.94891592961412e-14
6073.8814,8.95160415973457e-14
6074.7815,8.95282609862518e-14
6075.6817,8.956336033196975e-14
6076.5818,8.958070523880551e-14
6077.4819,8.950314557245524e-14
6078.3826,8.939208270662346e-14
6079.2827,8.925307694118159e-14
6080.1829,8.913642213859676e-14
6081.083,8.919398851993063e-14
6081.9832,8.930558044359537e-14
6082.8838,8.928035553698814e-14
6083.7839,8.921011066214088e-14
6084.6841,8.922212232749703e-14
6085.5842,8.927829917712834e-14
6086.4844,8.928056489552945e-14
6087.385,8.9282764875113e-14
6088.2851,8.934069652044187e-14
6089.1853,8.941447643398855e-14
6090.0854,8.941015859155319e-14
6090.9856,8.93198227972466e-14
6091.8862,8.926582046728914e-14
6092.7863,8.923875032622498e-14
6093.6865,8.92028573904275e-14
6094.5866,8.92064151540426e-14
6095.4868,8.927897574234598e-14
6096.3874,8.941626344715337e-14
6097.2875,8.947554201987198e-14
6098.1877,8.944656139979654e-14
6099.0878,8.945920330427181e-14
6099.988,8.950588771949458e-14
6100.8886,8.953637710438526e-14
6101.7888,8.950926965028365e-14
6102.6889,8.92559671091278e-14
6103.589,8.871285995065686e-14
6104.4892,8.84407656687738e-14
6105.3898,8.880875648240965e-14
6106.29,8.928790292015268e-14
6107.1901,8.947981064855842e-14
6108.0902,8.944753605266325e-14
6108.9904,8.93364499692428e-14
6109.891,8.931987146431005e-14
6110.7912,8.947988496550327e-14
6111.6913,8.960444390648068e-14
6112.5915,8.958183801310849e-14
6113.4916,8.95417226663759e-14
6114.3922,8.954045263370894e-14
6115.2924,8.954097964613741e-14
6116.1925,8.955166234514184e-14
6117.0927,8.953021359920312e-14
6117.9928,8.949011287770521e-14
6118.8934,8.951738481479711e-14
6119.7936,8.958310072874958e-14
6120.6937,8.957686982662928e-14
6121.5939,8.947083151961955e-14
6122.494,8.916962216050438e-14
6123.3946,8.878956155168435e-14
6124.2948,8.876196854198222e-14
6125.1949,8.912828515108589e-14
6126.0951,8.941263032096144e-14
6126.9952,8.943408919186599e-14
6127.8959,8.938096359280945e-14
6128.796,8.935841757900317e-14
6129.6961,8.936254232544475e-14
6130.5963,8.942330834666409e-14
6131.4964,8.953933218737655e-14
6132.3971,8.958356389021029e-14
6133.2972,8.954720913113663e-14
6134.1973,8.957532235428915e-14
6135.0975,8.962878750298104e-14
6135.9976,8.95287514519551e-14
6136.8983,8.917867633628102e-14
6137.7984,8.858760980480945e-14
6138.6986,8.81984910281257e-14
6139.5987,8.848041938174712e-14
6140.4988,8.912761314768725e-14
6141.3995,8.946444934347105e-14
6142.2996,8.92731904016413e-14
6143.1998,8.900345492798582e-14
6144.0999,8.91167474305617e-14
6145.0,8.939025392498117e-14
6145.9007,8.953737973146729e-14
6146.8008,8.961442540639048e-14
6147.701,8.96322817255147e-14
6148.6011,8.958427987012729e-14
6149.5013,8.950535678292533e-14
6150.4019,8.943647514939529e-14
6151.302,8.941581516226961e-14
6152.2022,8.942282214107842e-14
6153.1023,8.944996080061132e-14
6154.0025,8.951800323660658e-14
6154.9031,8.954796544139094e-14
6155.8032,8.945300107800408e-14
6156.7034,8.936543321349889e-14
6157.6035,8.9404635227373e-14
6158.5037,8.94519555108717e-14
6159.4043,8.949756756489445e-14
6160.3044,8.955812352407323e-14
6161.2046,8.947610770863773e-14
6162.1047,8.907795686459074e-14
6163.0049,8.844912124958075e-14
6163.9055,8.811879296466851e-14
6164.8057,8.831425874687372e-14
6165.7058,8.870105053807353e-14
6166.6059,8.90109118241639e-14
6167.5061,8.912215075112436e-14
6168.4067,8.916529782647289e-14
6169.3069,8.913798954466371e-14
6170.207,8.878977330809772e-14
6171.1071,8.844046873359904e-14
6172.0073,8.860362277901346e-14
6172.9079,8.90659087493361e-14
6173.8081,8.930034216755987e-14
6174.7082,8.926554184303724e-14
6175.6084,8.921502422489751e-14
6176.5085,8.919760297211841e-14
6177.4091,8.920046480489753e-14
6178.3093,8.922016422652083e-14
6179.2094,8.929506035351924e-14
6180.1096,8.939119008340099e-14
6181.0097,8.936122489034058e-14
6181.9103,8.928363261118547e-14
6182.8105,8.930002911638617e-14
6183.7106,8.939510146638001e-14
6184.6108,8.945366556211198e-14
6185.5109,8.942840890565035e-14
6186.4115,8.939544505414153e-14
6187.3117,8.937131958598547e-14
6188.2118,8.932811017499967e-14
6189.112,8.927171990603192e-14
6190.0121,8.925510805874493e-14
6190.9128,8.924929021893099e-14
6191.8129,8.900300467626998e-14
6192.713,8.859541176459988e-14
6193.6132,8.862177307702182e-14
6194.5133,8.909897808283051e-14
6195.414,8.942298594301667e-14
6196.3141,8.944560744309449e-14
6197.2142,8.945620491018938e-14
6198.1144,8.949586107854296e-14
6199.0145,8.947072195531302e-14
6199.9152,8.934046181647181e-14
6200.8153,8.91439019294459e-14
6201.7155,8.908747648456494e-14
6202.6156,8.924681022946909e-14
6203.5157,8.944922302294422e-14
6204.4164,8.951855918696606e-14
6205.3165,8.948941634453136e-14
6206.2167,8.947445268535216e-14
6207.1168,8.952444909858238e-14
6208.017,8.960846532627439e-14
6208.9176,8.963910392334834e-14
6209.8177,8.962692387912302e-14
6210.7179,8.957455771576232e-14
6211.618,8.952436917931939e-14
6212.5182,8.950637273746404e-14
6213.4188,8.943061287875828e-14
6214.3189,8.917193921952143e-14
6215.2191,8.898888900029033e-14
6216.1192,8.902523379527256e-14
6217.0194,8.908360974015852e-14
6217.92,8.917693183820536e-14
6218.8201,8.93229878276501e-14
6219.7203,8.932571870656377e-14
6220.6204,8.911550799629036e-14
6221.5206,8.895017260027229e-14
6222.4212,8.903712262623812e-14
6223.3213,8.925566181684913e-14
6224.2215,8.941671898889274e-14
6225.1216,8.942684943872529e-14
6226.0218,8.942123917493731e-14
6226.9224,8.944523202729363e-14
6227.8226,8.942125421185449e-14
6228.7227,8.942499023924756e-14
6229.6228,8.941252586103772e-14
6230.523,8.925430511873594e-14
6231.4236,8.89601070147344e-14
6232.3238,8.87397102332103e-14
6233.2239,8.882655022375257e-14
6234.1241,8.909553030671792e-14
6235.0242,8.929138649677174e-14
6235.9248,8.945684358253382e-14
6236.825,8.955673206862856e-14
6237.7251,8.94955385905564e-14
6238.6253,8.936632008978785e-14
6239.5254,8.926437405146085e-14
6240.426,8.928177510469707e-14
6241.3262,8.929071676021651e-14
6242.2263,8.929204587330501e-14
6243.1265,8.935609612814932e-14
6244.0266,8.926685231943927e-14
6244.9272,8.910871293073466e-14
6245.8274,8.910322763006389e-14
6246.7275,8.904776006080465e-14
6247.6277,8.892844741105882e-14
6248.5278,8.899250373628957e-14
6249.4285,8.922257438747437e-14
6250.3286,8.941997413516055e-14
6251.2287,8.951115998126801e-14
6252.1289,8.948382706588735e-14
6253.029,8.925228763844419e-14
6253.9297,8.891235528878131e-14
6254.8298,8.876211666637495e-14
6255.7299,8.878284138402742e-14
6256.6301,8.884889316580166e-14
6257.5302,8.889053336234783e-14
6258.4309,8.889951501648717e-14
6259.331,8.888238871309742e-14
6260.2312,8.892619235739074e-14
6261.1313,8.909822939391597e-14
6262.0314,8.922789167820392e-14
6262.9321,8.931558294029625e-14
6263.8322,8.944551419083785e-14
6264.7324,8.957491742665275e-14
6265.6325,8.95358994276879e-14
6266.5327,8.938594254919655e-14
6267.4333,8.937098879573606e-14
6268.3334,8.951656404639481e-14
6269.2336,8.964420820926748e-14
6270.1337,8.965106997594158e-14
6271.0339,8.953861759952008e-14
6271.9345,8.946974116335442e-14
6272.8346,8.954884180182277e-14
6273.7348,8.965459011068098e-14
6274.6349,8.971497731750173e-14
6275.5351,8.970535743051578e-14
6276.4357,8.96498709144688e-14
6277.3358,8.962486878247573e-14
6278.236,8.96464836902186e-14
6279.1361,8.964665459878043e-14
6280.0363,8.953546159097133e-14
6280.9369,8.933846039337906e-14
6281.8371,8.928417214357313e-14
6282.7372,8.941338769282835e-14
6283.6373,8.958146662086717e-14
6284.5375,8.971640579795624e-14
6285.4381,8.979616743652836e-14
6286.3383,8.976079437420717e-14
6287.2384,8.974228007951947e-14
6288.1385,8.984666521811747e-14
6289.0387,8.990981101329195e-14
6289.9393,8.989633433857537e-14
6290.8395,8.980619094600615e-14
6291.7396,8.96569036720021e-14
6292.6398,8.957500781340682e-14
6293.5399,8.957248971515017e-14
6294.4405,8.964701371684288e-14
6295.3407,8.994483611992917e-14
6296.2408,9.12170149400231e-14
6297.141,9.626112522546973e-14
6298.0411,1.12302389564712e-13
6298.9417,1.5068687326443285e-13
6299.8419,2.1772072142085484e-13
6300.742,2.986411889970983e-13
6301.6422,3.549168629610611e-13
6302.5423,3.515919290153024e-13
6303.4429,2.909803918658083e-13
6304.3431,2.1017569567785158e-13
6305.2432,1.4587881941187122e-13
6306.1434,1.1015607321717553e-13
6307.0435,9.5820092298591e-14
6307.9442,9.279533115754049e-14
6308.8443,9.786106983694401e-14
6309.7444,1.1719062518040308e-13
6310.6446,1.6438444766287075e-13
6311.5447,2.483551275231119e-13
6312.4454,3.524502647853234e-13
6313.3455,4.284778637221459e-13
6314.2457,4.2985652956450234e-13
6315.1458,3.555957968560093e-13
6316.0459,2.513424051821851e-13
6316.9466,1.6592517659476804e-13
6317.8467,1.1755164866405533e-13
6318.7469,9.740986783944177e-14
6319.647,9.090541302427189e-14
6320.5471,8.938950452605935e-14
6321.4478,8.937987231404644e-14
6322.3479,8.94960532965733e-14
6323.2481,8.943490809131796e-14
6324.1482,8.932826402710361e-14
6325.0484,8.9387850174341e-14
6325.949,8.955555227382679e-14
6326.8491,8.967633064209244e-14
6327.7493,8.968025478369977e-14
6328.6494,8.95757775776093e-14
6329.5496,8.955418529144588e-14
6330.4502,8.962539164121835e-14
6331.3503,8.963322033358276e-14
6332.2505,8.958125016740009e-14
6333.1506,8.9552538214066e-14
6334.0508,8.959031372482286e-14
6334.9514,8.961179483366432e-14
6335.8515,8.941253397357539e-14
6336.7517,8.906271158315663e-14
6337.6518,8.885490434170697e-14
6338.552,8.891988879338784e-14
6339.4526,8.914748423161666e-14
6340.3528,8.928236097205611e-14
6341.2529,8.934642237192644e-14
6342.153,8.943405306198954e-14
6343.0532,8.949700580614915e-14
6343.9538,8.946879316626977e-14
6344.854,8.930384397311784e-14
6345.7541,8.917853127621773e-14
6346.6543,8.926617413701507e-14
6347.5544,8.934635244835703e-14
6348.455,8.930491106043799e-14
6349.3552,8.933431454178944e-14
6350.2553,8.945562956069295e-14
6351.1555,8.956573558288148e-14
6352.0556,8.959779243631284e-14
6352.9562,8.961111726550823e-14
6353.8564,8.961833124439575e-14
6354.7565,8.95618948054731e-14
6355.6567,8.939493836320633e-14
6356.5568,8.925172411827981e-14
6357.4574,8.932479034179734e-14
6358.3576,8.9485143121527e-14
6359.2577,8.955939791831342e-14
6360.1579,9.020591957648017e-14
6361.058,9.325749771696689e-14
6361.9587,1.0170742899990129e-13
6362.8588,1.187899358723976e-13
6363.7589,1.438772106793543e-13
6364.6591,1.6807242970572465e-13
6365.5592,1.7794339476977752e-13
6366.4599,1.6701976490932933e-13
6367.36,1.423823481184646e-13
6368.2602,1.176230221132026e-13
6369.1603,1.012435745019329e-13
6370.0604,9.33633222777089e-14
6370.9611,9.048984235353928e-14
6371.8612,8.968245574914332e-14
6372.7614,8.951892544573489e-14
6373.6615,8.95450670051862e-14
6374.5616,8.963575893528796e-14
6375.4623,8.97184508285135e-14
6376.3624,8.975489448688092e-14
6377.2626,8.977743945641287e-14
6378.1627,8.978445634430703e-14
6379.0629,8.977833186469167e-14
6379.9635,8.969284132801661e-14
6380.8636,8.96068566551032e-14
6381.7638,8.957277437777645e-14
6382.6639,8.957275584252486e-14
6383.5641,8.963998047548132e-14
6384.4647,8.974931120160879e-14
6385.3648,8.979080005769534e-14
6386.265,8.980185287388047e-14
6387.1651,8.979204261810873e-14
6388.0653,8.978084263835556e-14
6388.9659,8.979593046958261e-14
6389.866,8.976571042980664e-14
6390.7662,8.975621071311219e-14
6391.6663,8.980477019786898e-14
6392.5665,8.978620048864081e-14
6393.4671,8.962868269073326e-14
6394.3673,8.931345114885252e-14
6395.2674,8.9089636109083e-14
6396.1675,8.927862939501584e-14
6397.0677,8.960933164562205e-14
6397.9683,8.980124265044186e-14
6398.8685,8.987505057035452e-14
6399.7686,8.973163358375158e-14
6400.6688,8.931378854164222e-14
6401.5689,8.893986856711603e-14
6402.4695,8.907649662806953e-14
6403.3697,8.953059789591014e-14
6404.2698,8.978793973236034e-14
6405.17,8.9806104775599e-14
6406.0701,8.979136916447827e-14
6406.9707,8.980642109484749e-14
6407.8709,8.972995551791747e-14
6408.771,8.954773287651987e-14
6409.6712,8.94235147245875e-14
6410.5713,8.952728410415725e-14
6411.4719,8.96892806050164e-14
6412.3721,8.956143416733308e-14
6413.2722,8.93452491914534e-14
6414.1724,8.942276016465513e-14
6415.0725,8.968747348747258e-14
6415.9732,8.982092860119189e-14
6416.8733,8.976457682592395e-14
6417.7734,8.9671315734042e-14
6418.6736,8.968380916894383e-14
6419.5737,8.975051287786812e-14
6420.4744,8.974513513701481e-14
6421.3745,8.958093395176766e-14
6422.2747,8.934972245399178e-14
6423.1748,8.934969963451503e-14
6424.0749,8.965764556956786e-14
6424.9756,8.99339507456015e-14
6425.8757,8.997740640228989e-14
6426.7759,8.992878272917426e-14
6427.676,8.989668184576024e-14
6428.5762,8.994880606811268e-14
6429.4768,9.002845791585167e-14
6430.3769,8.997056103305288e-14
6431.2771,8.971878590300462e-14
6432.1772,8.940210842402539e-14
6433.0774,8.931299762373514e-14
6433.978,8.949168044434541e-14
6434.8781,8.969915821806198e-14
6435.7783,8.984727296479557e-14
6436.6784,8.992508360642652e-14
6437.5786,8.996351249852248e-14
6438.4792,8.990467778561644e-14
6439.3793,8.960350645267891e-14
6440.2795,8.919849340321357e-14
6441.1796,8.917595343373205e-14
6442.0798,8.958115387403775e-14
6442.9804,8.993149967717011e-14
6443.8806,9.004764491955032e-14
6444.7807,9.005862358517288e-14
6445.6808,9.00205586011967e-14
6446.581,9.002711802208586e-14
6447.4816,9.011201829293845e-14
6448.3818,9.015954922259349e-14
6449.2819,9.004831032328638e-14
6450.1821,8.96841557924535e-14
6451.0822,8.922176129011838e-14
6451.9828,8.912176554168837e-14
6452.883,8.951325655377572e-14
6453.7831,8.994428922993413e-14
6454.6833,9.005826470111348e-14
6455.5834,8.9896747337896e-14
6456.484,8.964425025521954e-14
6457.3842,8.948017129580515e-14
6458.2843,8.951504786714351e-14
6459.1845,8.969868714993919e-14
6460.0846,8.985849180725622e-14
6460.9852,8.995908559272591e-14
6461.8854,8.994698879779151e-14
6462.7855,8.963130110916192e-14
6463.6857,8.90661411432964e-14
6464.5858,8.889010922668274e-14
6465.4865,8.935989920125678e-14
6466.3866,8.981700004239238e-14
6467.2867,8.994618317613412e-14
6468.1869,8.998979278305875e-14
6469.087,8.999056548678184e-14
6469.9877,8.987815928202441e-14
6470.8878,8.971141290617215e-14
6471.788,8.959017520578268e-14
6472.6881,8.94808098625578e-14
6473.5882,8.947682322555596e-14
6474.4889,8.967796500475143e-14
6475.389,8.981686618504063e-14
6476.2892,8.972175093464828e-14
6477.1893,8.96162987813296e-14
6478.0895,8.968393455963993e-14
6478.9901,8.981161918833114e-14
6479.8902,8.98239113223844e-14
6480.7904,8.979036621680245e-14
6481.6905,8.97531446000135e-14
6482.5907,8.959463555321191e-14
6483.4913,8.934332129766466e-14
6484.3914,8.926523982544465e-14
6485.2916,8.947906861808701e-14
6486.1917,8.973071089301028e-14
6487.0919,8.979461244499726e-14
6487.9925,8.976940288656205e-14
6488.8926,8.980079165573287e-14
6489.7928,8.981817738453312e-14
6490.6929,8.974015713222995e-14
6491.5931,8.963757370715429e-14
6492.4937,8.954108137663321e-14
6493.3939,8.944154405396661e-14
6494.294,8.921757085703005e-14
6495.1941,8.871322920735403e-14
6496.0943,8.828304084915463e-14
6496.9949,8.826960009900945e-14
6497.8951,8.843210731257149e-14
6498.7952,8.864032865066876e-14
6499.6954,8.889454160660298e-14
6500.5955,8.903152397901772e-14
6501.4961,8.915533845700036e-14
6502.3963,8.936861595089521e-14
6503.2964,8.954405293388779e-14
6504.1966,8.96743773001762e-14
6505.0967,8.973443073149068e-14
6505.9973,8.975606626795265e-14
6506.8975,8.978272439524576e-14
6507.7976,8.978336205369539e-14
6508.6978,8.975790814930615e-14
6509.5979,8.974042253645123e-14
6510.4985,8.974403305596056e-14
6511.3987,8.976380694450139e-14
6512.2988,8.976556397509668e-14
6513.199,8.97242754789641e-14
6514.0991,8.968236867187675e-14
6514.9998,8.970056249594697e-14
6515.8999,8.968202229088604e-14
6516.8,8.952544292963888e-14
6517.7002,8.9367540045993e-14
6518.6003,8.934151185418749e-14
6519.501,8.93723821209562e-14
6520.4011,8.939593217910167e-14
6521.3013,8.945717195499052e-14
6522.2014,8.96210423292203e-14
6523.1015,8.975063817696093e-14
6524.0022,8.971725341448242e-14
6524.9023,8.965721701976135e-14
6525.8025,8.972280167883393e-14
6526.7026,8.976371491428114e-14
6527.6028,8.963624382863609e-14
6528.5034,8.948736652365088e-14
6529.4035,8.948396669578602e-14
6530.3037,8.95836794481243e-14
6531.2038,8.967607596456032e-14
6532.104,8.968470448776627e-14
6533.0046,8.95941280485396e-14
6533.9047,8.945227343074148e-14
6534.8049,8.938547352599568e-14
6535.705,8.939498296206505e-14
6536.6052,8.939569298798739e-14
6537.5058,8.940376089802218e-14
6538.4059,8.945276882262654e-14
6539.3061,8.948717901655022e-14
6540.2062,8.946651475161586e-14
6541.1064,8.944061452647327e-14
6542.007,8.946573376149181e-14
6542.9072,8.954967919917098e-14
6543.8073,9.006238974079315e-14
6544.7074,9.26232793029343e-14
6545.6076,1.0149086851532286e-13
6546.5082,1.243161500464255e-13
6547.4084,1.678271936124906e-13
6548.3085,2.2659859141394386e-13
6549.2087,2.760955360109903e-13
6550.1088,2.869782359921847e-13
6551.0094,2.5204454823335285e-13
6551.9096,1.934711543807881e-13
6552.8097,1.4100126913265704e-13
6553.7099,1.0896415128495492e-13
6554.61,9.465184083697021e-14
6555.5106,8.987427818615246e-14
6556.4108,8.980435551092223e-14
6557.3109,1.0059347746068754e-13
6558.2111,1.7261157643319124e-13
6559.1112,5.292981468415218e-13
6560.0119,1.8791437405920247e-12
6560.912,5.742065151453542e-12
6561.8121,1.3986409241446266e-11
6562.7123,2.6694815345154957e-11
6563.6124,3.975215542073891e-11
6564.5131,4.6139128831786305e-11
6565.4132,4.172115936789351e-11
6566.3134,2.9400036175131834e-11
6567.2135,1.6160405904631627e-11
6568.1136,6.950996633353747e-12
6569.0143,2.367989567683233e-12
6569.9144,6.778060810927172e-13
6570.8146,2.0636379550584343e-13
6571.7147,1.0620657036753606e-13
6572.6148,9.005448646225186e-14
6573.5155,8.810891879961219e-14
6574.4156,8.791918608587706e-14
6575.3158,8.789776498823342e-14
6576.2159,8.792824134701398e-14
6577.1161,8.815698093537114e-14
6578.0167,8.866738805951813e-14
6578.9168,8.993528102808372e-14
6579.817,9.497238121163932e-14
6580.7171,1.1332145475620658e-13
6581.6173,1.6513274527751514e-13
6582.5179,2.7443711788683667e-13
6583.418,4.4051760774717273e-13
6584.3182,6.079041493697087e-13
6585.2183,6.855386025536068e-13
6586.1185,6.231481831390043e-13
6587.0191,4.613785638052603e-13
6587.9193,2.9119081758627074e-13
6588.8194,1.7464430355536067e-13
6589.7195,1.1748502002607017e-13
6590.6197,9.667194856360337e-14
6591.5203,9.099786698854408e-14
6592.4205,8.972084659974538e-14
6593.3206,8.922563025178949e-14
6594.2208,8.882936942124336e-14
6595.1209,8.868154464416228e-14
6596.0215,8.902223494425952e-14
6596.9217,8.947995401013947e-14
6597.8218,8.96459646374536e-14
6598.722,8.959108162671422e-14
6599.6221,8.950468348706951e-14
6600.5227,8.94815942876016e-14
6601.4229,8.955104306154279e-14
6602.323,8.968436978219872e-14
6603.2232,8.974877110045604e-14
6604.1233,8.97708742944717e-14
6605.024,8.974721670167416e-14
6605.9241,8.965562617780307e-14
6606.8242,8.963062624566277e-14
6607.7244,8.96216038997828e-14
6608.6245,8.958373565898714e-14
6609.5252,8.952620285117559e-14
6610.4253,8.947785375722485e-14
6611.3254,8.953523531081933e-14
6612.2256,8.974618686080019e-14
6613.1257,8.992970946261572e-14
6614.0264,8.993189968405303e-14
6614.9265,8.983155284732386e-14
6615.8267,8.978405815308178e-14
6616.7268,8.984704746824617e-14
6617.6269,8.988562519599067e-14
6618.5276,8.988910546712903e-14
6619.4277,8.986795105333272e-14
6620.3279,8.983580560672715e-14
6621.228,8.98797996611509e-14
6622.1282,8.992134557846017e-14
6623.0288,8.994021449703227e-14
6623.9289,8.991045272177851e-14
6624.8291,8.983507552208401e-14
6625.7292,8.975815644233694e-14
6626.6294,8.968156982693912e-14
6627.53,8.962980957869982e-14
6628.4301,8.965130536281681e-14
6629.3303,8.975173395920685e-14
6630.2304,8.981528643826521e-14
6631.1306,8.980729422527337e-14
6632.0312,8.982921071234584e-14
6632.9314,8.980995557814279e-14
6633.8315,8.966143032171337e-14
6634.7316,8.945368521828816e-14
6635.6318,8.936409295810237e-14
6636.5324,8.945115957542734e-14
6637.4326,8.965915339268634e-14
6638.3327,8.982381452169494e-14
6639.2329,8.985510389732833e-14
6640.133,8.984120682433093e-14
6641.0336,8.976019474557669e-14
6641.9338,8.969573245466153e-14
6642.8339,8.977901382917931e-14
6643.7341,8.977502741098367e-14
6644.6342,8.953726746734953e-14
6645.5348,8.941501451200487e-14
6646.435,8.948916981487602e-14
6647.3351,8.955688275182997e-14
6648.2353,8.96075595953538e-14
6649.1354,8.970508103812936e-14
6650.0361,8.979355138749094e-14
6650.9362,8.98363100420556e-14
6651.8363,8.984292862641549e-14
6652.7365,8.985300140908063e-14
6653.6366,8.986144549464249e-14
6654.5373,8.984837668901433e-14
6655.4374,8.98371225547598e-14
6656.3375,8.985033922328448e-14
6657.2377,8.981813452370413e-14
6658.1378,8.976622980151527e-14
6659.0385,8.97705681948074e-14
6659.9386,8.98070470114523e-14
6660.8388,8.977867059274078e-14
6661.7389,8.97367444691079e-14
6662.639,8.971588177117126e-14
6663.5397,8.959091493257271e-14
6664.4398,8.934786725770697e-14
6665.34,8.927072805879064e-14
6666.2401,8.941350895954723e-14
6667.1403,8.95325829332671e-14
6668.0409,8.954429216129522e-14
6668.941,8.952530857606e-14
6669.8412,8.955203909138538e-14
6670.7413,8.960656741356122e-14
6671.6415,8.96579943506064e-14
6672.5421,8.97962301600638e-14
6673.4422,9.03776025098986e-14
6674.3424,9.337692138290212e-14
6675.2425,1.0532773500150886e-13
6676.1427,1.4122752952966636e-13
6677.0433,2.2200818605162158e-13
6677.9435,3.5415123778622657e-13
6678.8436,5.014150100647349e-13
6679.7437,5.891640508976699e-13
6680.6439,5.618195656166576e-13
6681.5445,4.37271709946935e-13
6682.4447,2.889898211909209e-13
6683.3448,1.7869739104700297e-13
6684.245,1.2065415645599647e-13
6685.1451,9.81459539207559e-14
6686.0457,9.164385923107467e-14
6686.9459,9.018584531077139e-14
6687.846,8.986897539119275e-14
6688.7462,8.979958898090217e-14
6689.6463,8.980177477415766e-14
6690.5469,8.982823074415809e-14
6691.4471,8.985243197028939e-14
6692.3472,8.986409164941378e-14
6693.2474,8.983481989382124e-14
6694.1475,8.981176842443252e-14
6695.0482,8.986113703795514e-14
6695.9483,8.986368521432886e-14
6696.8484,8.977962177622356e-14
6697.7486,8.966959464146258e-14
6698.6487,8.964469396158245e-14
6699.5494,8.967355582751535e-14
6700.4495,8.971602817976992e-14
6701.3497,8.980672461768769e-14
6702.2498,8.989097385948667e-14
6703.1499,8.988499602539457e-14
6704.0506,8.979842299564106e-14
6704.9507,8.970223795005847e-14
6705.8509,8.966137156138729e-14
6706.751,8.970742664149926e-14
6707.6512,8.978706192203891e-14
6708.5518,8.980622517703655e-14
6709.4519,8.977811088158826e-14
6710.3521,8.987160755330075e-14
6711.2522,9.049068173985052e-14
6712.1524,9.415638182640792e-14
6713.053,1.1106887223042787e-13
6713.9531,1.7020026558889662e-13
6714.8533,3.264355177909113e-13
6715.7534,6.321418130928856e-13
6716.6536,1.0579415924297983e-12
6717.5542,1.4358095001264545e-12
6718.4543,1.5467663474735105e-12
6719.3545,1.3179732363518226e-12
6720.2546,8.961922608080205e-13
6721.1548,5.022472578446563e-13
6722.0554,2.5407385859874376e-13
6722.9556,1.4071245500258984e-13
6723.8557,1.0205687158303209e-13
6724.7558,9.220700106487262e-14
6725.656,9.076807397113261e-14
6726.5566,9.339303544632597e-14
6727.4568,1.0684639030533181e-13
6728.3569,1.538914100856868e-13
6729.2571,2.7731111066608484e-13
6730.1572,5.168462578820218e-13
6731.0578,8.473252291003473e-13
6731.958,1.1359076581206488e-12
6732.8581,1.2148366643958279e-12
6733.7583,1.0320403963043395e-12
6734.6584,7.043829541506858e-13
6735.559,4.018849934464396e-13
6736.4592,2.132552939781931e-13
6737.3593,1.2785674316754505e-13
6738.2595,9.896599525590103e-14
6739.1596,9.148792583781824e-14
6740.0603,8.994426846216121e-14
